id,literal_id,printed_id,play_agricola_card_id,name_ja,name_en,min_players_number,prerequisite,cost,description,note,is_official_ja,victory_point,special_victory_point,has_arrow,has_bonus_point_icon,has_negative_bonus_icon,has_pan_icon,has_bread_icon,has_farm_planner_icon,has_actions_booster_icon,has_points_provider_icon,has_goods_provider_icon,has_food_provider_icon,has_crop_provider_icon,has_building_resource_provider_icon,has_livestock_provider_icon,has_cut_peat_icon,has_fell_trees_icon,has_slash_and_burn_icon,has_hiring_fare_icon,card_special_color_id,card_type_id,deck_id,revision_id
111079,NL079,NL079,1232,農家の娘,Farmer's Daughter,1,,,レンガの家になり次第、残りの偶数ラウンドのスペースにそれぞれ小麦1を置く。それらのラウンドのはじめに、その小麦を得る。（このカードをプレイしたとき、すでにレンガの家か石の家であれば、すぐに小麦を置く。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111080,NL080,NL080,1235,ハーレムの魔女,Witch of Haarlem,1,,,累積スペースから木材/レンガ/葦/羊/猪/食料を取るたび、そのうち1つをレンガ/葦/石材/猪/牛/小麦に換えることができる。（累積スペースとは、品物や食料が累積するスペースのことである。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111081,NL081,NL081,2894,独立の戦士,Freedom Fighter,3,,,このカードをプレイするとき、追加で食料2を払う。次の収穫までの間、あなたは他のプレイヤーが占有していてもアクションスペースを使うことができる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111082,NL082,NL082,1285,騎士,Knight,1,,,最後の収穫の畑フェイズで、石の家の部屋数と飼っている牛の数を掛け、その数だけの食料を得る。もしこれで得た食料が、あなたの家族を養うのに必要な数を上回っている場合、食料1につきボーナス1点を得る。最大は5点。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111083,NL083,NL083,1236,かご編みの息子,Basketmaker's Son,1,,,収穫でかご製作所を使ったなら、追加で小麦2を得る。この効果を使うには、家族3人以上が必要。（ゲストは数えない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111084,NL084,NL084,1265,法律顧問,Grand Pensionary,3,,,各ラウンドの労働フェイズの前に、3つのアクションスペースにマークをつけてよい。そのうち2つまでは他のプレイヤーが使用できるが、3つ目はあなたのために空けておかなくてはならない（あなたの配置できる家族がすでにいなかったとしても）。あなたはこの3つ目のアクションスペースを使用できるが、使用しなくてもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111085,NL085,NL085,1286,測量士,Gauger,4,,,いつでも、すべてのプレイヤーは測量士を使い、小麦1を食料2に変換できる。もし他のプレイヤーが測量士を使って1つ以上の小麦を変換したなら、あなたは共通のストックから食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111086,NL086,NL086,1237,資本家,Investor,1,,,このカードをプレイしたとき、手札すべてを捨て、大きい進歩1つにつき食料1を払うことで、大きい進歩を2つまで建設できる。（大きい進歩自体のコストを払う必要はない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111087,NL087,NL087,1266,遠くの王女,Distant Princess,3,,,残りラウンド数が6/9以上ならば、すぐに木材3/4を得る。ゲーム終了時、最後に5人目の家族を得たプレイヤーがボーナス2点を得る。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111088,NL088,NL088,1287,織物商,Cloth Maker,4,,,他のプレイヤーがアクションスペース「羊1」を使用したとき、あなたは共通のストックから羊1を得る。（自分が使用した場合には効果はない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111089,NL089,NL089,1238,将軍,General,1,,,ゲーム終了時に、2×3（または3×2）の未使用スペースを「練習場」にすると、ボーナス9点を得る。（この6スペースは、未使用スペースとして得点計算される。）,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111090,NL090,NL090,1267,真珠を測る女,Woman Weighing Pearls,3,,,他のプレイヤーがアクションスペース「漁」を使用したとき、あなたはその人に食料1を払ってボーナス1点を得ることができる。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111091,NL091,NL091,1288,道化師,Harlequin,4,,,スタートプレイヤーが「小劇場」のアクションスペースを使うたび、あなたは野菜1を得る。2番手/3番手/4番手の場合、同様に羊1/石材1/ボーナス1点を得る。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111092,NL092,NL092,1239,空飛ぶ主婦,Flying Housewife,1,,,2人目の家族でステージ2に登場する「家族を増やす」のアクションスペースを使ったとき、すぐに家族を移動させて他のアクションスペースを使用してもよい。新生児は「家族を増やす」のアクションスペースに置いておく。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111093,NL093,NL093,1268,法学者,Lawyer,3,,,このカードをプレイしたとき、任意の異なる2つの建築資材を得る。ラウンド13以降、あなたはラウンド13のアクションスペースを、他のプレイヤーが占有していても使うことができる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111094,NL094,NL094,1289,ホモ・ルーデンス,Homo Ludens,4,,,4人ゲームのときは、5人用のアクションスペースカードを用意する。5人ゲームのときはその逆である。各ラウンドのはじめに、このラウンド中あなただけが使用できるアクションスペースカードを1枚をランダムで選ぶ。それが累積スペースの場合は、1回分補充する。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111095,NL095,NL095,1240,土木作業員,Navvy,1,,,このカードをプレイしたとき、すぐに食料1で小麦1を購入できる。各ラウンドに1回、「種をまく」アクションを行うたび、その後に家族を配置せず畑1を耕してもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111096,NL096,NL096,1269,洗濯女,Wash Woman,3,,,ちょうど食料3があるアクションスペース「漁」を使うたび、追加で小麦1と好きな建築資材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111097,NL097,NL097,1290,チーズ売りの女,Cheese Seller,4,,,このカードをプレイしたとき、すぐにそれぞれ食料1で羊1と牛1を購入できる。ラウンドの終わり（収穫があるなら収穫後）に、飼っている羊の数+牛の数が現在のラウンド数以上なら、ラウンドの終わりに食料1を得る。ただし、牛の数は2倍して数える。（すなわち、[羊の数]+[牛の数]×2≧[現在のラウンド]ならば食料1を得る。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111098,NL098,NL098,1241,スケート靴研ぎ師,Ice Skate Sharpener,1,,,各収穫フェイズの終わりに、木材1と食料1を払い、手番外で好きなアクションスペースを家族を配置せずに使用できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111099,NL099,NL099,1270,物書き,Prolific Writer,3,,,このカードをプレイする前に食料2を得る。この食料は職業コストに使ってもよい。各帰宅フェイズで、あなたはこのラウンドで新たにカードをプレイしたプレイヤーをひとり選ばなければならない。そのプレイヤーは共通のストックから食料1を得る。（可能なら自分を選んでもよい。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111100,NL100,NL100,1291,メガネ作り,Glasses Maker,4,,,このカードをプレイしたとき、葦1と食料1を受け取る。「増築」アクションを持つアクションスペースではその代わりに「改築」アクションを行える。その逆も同様。（このカードは、追加のアクション（厩・大きい/小さい進歩など）には効果を及ぼさない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111101,NL101,NL101,1242,探検家,Discoverer,1,,,現在のラウンドに3を足し、職業をプレイするのに使った家族をそのラウンドスペースの上に置く。（そのラウンドまでは家族とみなさない。）そのラウンドのはじめに、（家に空き部屋がなかったとしても）その家族を戻し、さらに食料2、野菜1、ボーナス1点を得る。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111102,NL102,NL102,1271,皇太子,Crown Prince,3,,,ラウンド14でスタートプレイヤーが最初の家族を配置する前に、あなたは家族1人を使って、ラウンド11〜14のアクションスペース全てを、好きな順番で使ってよい。最後に使用することにしたアクションスペースに家族を残す。あなたの労働フェイズはこれで終了となる。（他の家族を配置することはできない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111103,NL103,NL103,2895,ダンサー&スパイ,Dancer and Spy,4,,,アクションスペース「小劇場」を使用するとき、アクションスペースに1人だけでいる好きな家族1人を「小劇場」に移すことができる。（移された家族は「小劇場」の恩恵を受けない。）その後、あなたはすぐにその空いたアクションスペースを別の家族で使うことができる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111104,NL104,NL104,1243,小麦刈り,Grain Reaper,1,,,アクションスペース「畑1を耕す」または「畑1を耕す そして/または 種をまく」を使用したとき、そのアクションを実施する前に、畑フェイズを実行できる。（これは収穫とはみなさない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111105,NL105,NL105,1244,木を切る人,Tree Cutter,3,,,このカードをプレイしたとき、共通のストックから木材1を得る。累積スペースから同一の（木材以外の）品物を3つ以上を得たとき、木材1を得る。（累積スペースは、品物または食料が累積するスペースである。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111106,NL106,NL106,1273,愛のメッセンジャー,Love Messenger,3,,,次のラウンドとラウンド13、14では、あなただけが最初の家族で「家族を増やす」のアクションスペースを使うことができる。（他のプレイヤーも、2人目以降であれば使用できる。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111107,NL107,NL107,1245,取り持ち女,Match Maker,1,,,このカードをプレイしたとき、すぐに木材1、好きな建築資材1、羊1、猪1、食料1、小麦1、野菜1、ボーナス2点を得る。その代わり、このラウンドの帰宅フェイズで、家族1人をゲームから除外する。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111108,NL108,NL108,2896,合理主義者,Rationalist,4,,,コストに石材が含まれる進歩をプレイするたび、食料1を払ってそれらの石材を同数のレンガに置き換えられる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111109,NL109,NL109,1246,脱穀者,Thresher,1,,,アクションスペース「種をまく そして/または パンを焼く」「畑1を耕す」「畑1を耕す そして/または 種をまく」のいずれかを使うたび、アクションを行う前に食料1で小麦1を買うことができる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111110,NL110,NL110,1275,木材あさり,Tree Collector,3,,,他のプレイヤーが家族1人を配置して木材の累積スペースから木材1～3を取るたび、あなたは共通のストックから木材1を得る。（あなたが木材を取った場合には効果がない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111111,NL111,NL111,1247,鋤手助手,Assistant Tiller,1,,,アクションスペース「日雇い労働者」を使うたび、その後ですぐに畑1を耕せる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111112,NL112,NL112,1248,小麦収穫者,Grain Harvester,1,,,このカードをプレイしたとき、すぐに小麦1を得る。各畑フェイズで、それぞれの小麦畑から追加で小麦1を収穫できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111113,NL113,NL113,2897,女性の権利運動者,Suffragette,4,,,各労働フェイズのあなたの最初の手番で、食料2を払って、1人目を配置したあとすぐに2人目を配置することができる。しかし、両者を別々のボードに配置しなければならない。（2回目の手番では、3人目の家族を配置する。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111114,NL114,NL114,1256,運河の船乗り,Canal Boatman,1,,,アクションスペース「漁」か「葦1」を使用するたび、同ラウンドの以降のアクションで家族を配置するとき、食料1を払ってこのカードに配置してもよい。もしそうしたなら、石材3を得る。もしくは、小麦1と野菜1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111115,NL115,NL115,1250,壺作り,Clay Baker,1,,,このカードをプレイしたとき、すぐに共通のストックからレンガ2を得る。いつでもレンガ1を食料1に変換できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111116,NL116,NL116,1251,じゃがいもを食べる人,Potato Eater,3,,,食料供給フェイズでの家族への食料供給は、その食料供給フェイズ中に野菜を変換して得た食料であれば1人につき食料1でよい。（野菜を食べていない家族は通常通り。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111117,NL117,NL117,1252,越冬者,Overwinterer,1,,,このカードをプレイしたとき、すぐに小麦1を得る。収穫フェイズの終わりに、野菜最大1を食料2で購入できる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111118,NL118,NL118,1253,じゃがいも収穫者,Potato Harvester,1,,,このカードをプレイしたとき、すぐに食料3を得る。各畑フェイズで畑から収穫した野菜1につき、食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111119,NL119,NL119,2548,収集家,Collector,1,,,このカードはあなた専用のアクションスペースである。このアクションスペースを1/2/3/4回目に使用するとき、物乞いカード1枚と、異なる任意の品物6/7/8/9を得る。（品物とは、小麦、野菜、建築資材、家畜のことである。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
111120,NL120,NL120,1255,歌手の少年,Choir Boy,1,,,この職業はラウンド11までで、かつ自分のストックの資源が3つ以下のときにのみプレイできる。得点計算時に、家族1人につきボーナス1点を得る。（資源とは小麦、野菜、建築資材のことである。建築資材はいつでも共通のストックに返してよい。）,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,17,1
112001,WA001,WA001,4162,エンジン,Clutch Drive,,職業1,レンガ1,自分のストックにある木材と同数のラウンドスペースを使うたび、その後に木材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112002,WA002,WA002,4175,アルデンヌの森,Ardennes,,レンガ6,,これ以降の偶数ラウンドのスペースにそれぞれ木材1ずつ置く。これらのラウンドのはじめにその木材を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112003,WA003,WA003,4174,物乞いの手紙,Begging Letter,,食料なし,,他のプレイヤーはそれぞれ、すぐに手札の小さい進歩1枚をあなたに渡さなければならない、あなたはそのうち1枚を選び手札に加える。その後、この物乞いの手紙と残りのカードを混ぜ、他のプレイヤーにランダムに1枚ずつ配る。あなたはさらに「小さい進歩」アクションを得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112004,WA004,WA004,4169,ビールテーブル,Beer Table,,小麦なし,木材2,収穫の畑フェイズで、小麦1を支払いボーナス2点を得てもよい。そうしたなら、他のプレイヤーはそれぞれ食料1を得る。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112005,WA005,WA005,4157,ビール博物館,Beer Museum,,小麦2,レンガ2木材2,収穫の食料供給フェイズで、小麦最大1を食料6に変換してもよい。ただし、この食料は次の収穫の畑フェイズで得る。,,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112006,WA006,WA006,4161,ビアホール,Beer Parlor,,,レンガ2,このカードをプレイしたとき、すぐに小麦1を得る。帰宅フェイズの前に、あなたの家族全員が同じゲームボードに配置されているなら、小麦最大1を食料3に変換してもよい。（アクションスペースはゲームボード3枚に分かれている。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112007,WA007,WA007,4168,漫画屋,Comic Shop,,ラウンド8か9にプレイ,木材1レンガ1,このカードは全員が使えるアクションスペースである。ただし、使用後に家に家族がいなくなるプレイヤーだけが使える。続く2ラウンドの労働フェイズ時に、そのプレイヤーは順番が来るたび、家族を2人まで配置してもよい。,,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112008,WA008,WA008,4166,蒸気機関,Steam Engine,,,木材2,労働フェイズのとき、最後の家族で累積スペースを使用するたびに、その後「パンを焼く」アクションを得る。,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112009,WA009,WA009,4153,漁網,Bowler Hat,,,葦1,他のプレイヤーは「漁」を使用するたびに、その前にあなたに食料1を払わなければならない。その帰宅フェイズに「漁」に食料2を置く。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112010,WA010,WA010,4178,フランキー杭,Franki Pile,,職業2,,未使用の農場スペースに共通のストックから石材1を置く。複数のスペースを選んでもよい。そのスペースは未使用とみなす。そのスペースには部屋以外建てる事ができない。そのスペースに増築する場合、いずれかの資材1つ少なくてよい。増築後、そのスペースの石材を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112011,WA011,WA011,4160,平和の島,Islands of Peace,,畑2,食料1,未使用の農場スペース4か所の交点全てに、すぐに食料を1つずつ置く（最大で食料5、まれに6）。接している農場スペース4か所が使用済みになり次第、その食料を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112012,WA012,WA012,4154,鋳鉄製の暖炉,Cast-iron Oven,,,レンガ3,職業1を出すか「パンを焼く」アクションを行うたび、鋳鉄製の暖炉で小麦最大1を食料4に変換できる。,,0,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112013,WA013,WA013,4171,理想的眺望,Ideal Landscape,,未使用スペース8,,得点計算時、農場に牧場スペース6、牧場4、畑タイル5、部屋4、それぞれちょうどの数を持つなら、ボーナス4点を得る。,,0,-1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112014,WA014,WA014,4170,猫の舌,Cat Tongue,,,食料1,「家族を増やす」アクションを行うたび、追加でゲストマーカー1つを得る。いずれかの労働フェイズに1回だけ、このゲストを累積スペース「漁」に配置してもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112015,WA015,WA015,4165,人の子ではない,No Son of Man,,職業1,,すぐに木材1を得て、さらに家族1人を配置してもよい。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112016,WA016,WA016,4177,じゃがいもではない,No Potato,,プレイ済みカード5*,,ゲーム終了時まで、野菜を食料に換えて得られる食料が1少なくなる。残りの収穫の数と等しいボーナス点を得る。（*物乞いも含む。）,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112017,WA017,WA017,4156,灰色の脳細胞,Grey Matter,,,,プレイした進歩のうち、その効果を利用したことのないものの数と同じだけの木材を得る。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112018,WA018,WA018,4159,修道院跡地,Cloister Ruins,,,食料5,残りのラウンドスペースに食料1ずつ置く。これらのラウンドのはじめにその食料を得る。,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112019,WA019,WA019,4167,ラ・グラースの噴水,La Grace Fountain,,,石材2,すぐに、飼っている羊と同数の、以降のラウンドスペースに食料を1つずつ置く。これらのラウンドのはじめにその食料を得る。 このカードは井戸とみなす。,,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112020,WA020,WA020,4173,市場の噴水,Market Fountain,,,石材3,次の労働フェイズのはじめに、以降の6ラウンドのスペースに食料を1つずつ置く。これらのラウンドのはじめにその食料を得る。このカードは井戸とみなす。,,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112021,WA021,WA021,4155,マルリーの機械,Marly Machine,,他のプレイヤーが井戸を持つ,木材1食料1,ラウンドのはじめに、井戸*を持ついずれかのプレイヤーが井戸から食料1以上得たなら、あなたは共通のストックから食料1を得る。この条件を満たすプレイヤーがあなただけなら、追加で食料1を得る。（*井戸とは「～井戸」で終わる進歩である。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112022,WA022,WA022,4179,マテルネ社のジャム,Materne Jam,,職業1,,収穫のはじめに、手札から小さい進歩ちょうど1枚を公開して破棄してもよい。そうする場合、そのカードをプレイするために必要な建築資材のうち1つを得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112023,WA023,WA023,4181,巡礼地,Pilgrimage Site,,進歩の得点の合計が3,,このカードは全員が使えるアクションスペースである。他のプレイヤーはこのカードを使うとき、小麦1をあなたに支払って、野菜1と石材1とボーナス1点を得る。あなたが使う場合は、代わりに小麦を共通ストックに支払う。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112024,WA024,WA024,4182,煙吹く炉棚,Smoking Mantlepiece,,レンガか石の家,石材1,このカードをプレイしたとき、すぐに残りの1ラウンドにつきボーナス1点を得る。その代わり、もう改築ができなくなる。,,0,-3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112025,WA025,WA025,4158,サックス,Saxophone,,労働フェイズの最初の家族,食料1,あなたの残りの家族はすぐに全員家を出て、同一のゲームボードにある別々の空いているアクションスペースに逃げる。ただし、そこはあなたの1番目の家族がいるゲームボードではいけない。すぐにこれらのアクションスペースを好きな順番で使う。（プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112026,WA026,WA026,4163,飛行石,Hovering Stone,,,,自分のストックにある石材と同数のラウンドスペースを使い次第、そのアクションの前に共通のストックから石材1を得る。その後、この進歩を左どなりの人の手札に入れる。,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112027,WA027,WA027,4180,第六感の学院,6th Sense Academy,,職業1,食料2,帰宅フェイズに品物6種類のうち1種類だけ持っていないなら、その品物を1つ得る。この品物6種類とは小麦、野菜、建築資材4種のことである。あなたは自分のストックにちょうど1つだけあるこれらの品物を食料に変換できなくなる。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112028,WA028,WA028,4164,フォアグラ,Foie Gras,,,,累積スペース「漁」か「葦1」を使うたび、その労働フェイズ中に後でもう一方のアクションスペースに家族が配置されたなら、食料1を得る。（そこがすでに占有されているなら効果はない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112029,WA029,WA029,4172,アーチ道,Archway,,職業なし,レンガ2,このカードは全員が使えるアクションスペースである。いずれかのプレイヤーがこのカードを使うたび、そのプレイヤーは食料1を得る。帰宅フェイズの前にその家族を空いているアクションスペースに配置してもよい。 （その行動で労働フェイズが終わる。）,,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112030,WA030,WA030,4176,河港,River Port,,,食料1,労働フェイズのはじめに、品物が最も多くあるアクションスペース1か所を選ぶ。共通ストックに食料1を支払って同種の品物1を購入してもよい。複数の品物の種類が該当するなら、その中から選んでよい。,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,18,1
112031,WA031,WA031,4125,井戸検査人,Well Inspector,3,,,ラウンド4以降、大きい進歩の井戸がまだ建設されていないなら、ラウンドのはじめ（準備フェイズの前）に食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112032,WA032,WA032,4147,旅する屋根葺き人,Journeyman Thatcher,3,,,すぐに部屋1つを建築する。コストは払わなければならないが、葦1を軽減する。 （プレイしたカードは自分の前に置かず左どなりの人の手札に入れる）,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112033,WA033,WA033,4146,船渠労働者,Docker,4,,,労働フェイズのはじめに好きな建築資材1を得てもよい。石材か葦を選んだなら、その労働フェイズで1番目の手番を1回スキップしなければならない。木材かレンガなら、2番目の手番を1回スキップしなければならない。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112034,WA034,WA034,4150,従順な兄弟,Obedient Brother,1,,,労働フェイズで、家族ちょうど4人なら、3番目と4番目の家族を連続配置してもよい。その2人を同じアクションスペースに配置してもよい。（ゲストは家族に数えない。）,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112035,WA035,WA035,4152,フレスコ画家,Fresco Painter,1,,,改築するたび、葦1を石材1で代用してもよい。1部屋増築するたび、葦2までをそれぞれ石材1で代用してもよい。石材で代用した葦1につき、追加で食料2を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112036,WA036,WA036,4126,助産婦,Doula,4,,,まだあなたが家族を増やしていない限り、他のプレイヤーが家族を増やすたびに小麦1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112037,WA037,WA037,4135,創設の父,Founding Father,4,,,他のプレイヤーが「小劇場」アクションを使うたび、あなたはストックから厩1をこのカードの上に置いてもよい。進歩をプレイするたび、このカードの上の厩1を無料で建設してもよい。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112038,WA038,WA038,4134,裁縫の先生,Needlework Teacher,3,,,いずれかのプレイヤーがアクションスペース「スタートプレイヤー」を使うたびに、あなたの家族(ゲストを含む)が2人以上家にいるなら、共通のストックから食料2を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112039,WA039,WA039,4149,十字軍の指揮者,Military Leader,1,,,このカードをプレイすると、あなたはラウンド13と14に家族を配置できなくなる。その代わりにボーナス13点を得る。あなたはラウンド13以降の収穫2回を行わない。このカードはラウンド13より前にプレイすること。,,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112040,WA040,WA040,4129,小さな農家,Small-scale Farmer,1,,,ちょうど2部屋の家に住んでいる限り、ラウンドのはじめ（準備フェイズの前）に木材1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112041,WA041,WA041,4128,趣味の数学者,Hobby Mathematician,3,,,3/4/5人ゲームで、労働フェイズのはじめに、木材の累積スペースに木材が合計でちょうど7/8/9あるなら、木材1を得る。同様に、レンガの累積スペースにレンガが合計でちょうど6/7/8あるなら、レンガ1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112042,WA042,WA042,4136,風景画家,Scenery Painter,1,,,農場の中央3スペース（それぞれ、8スペースで囲まれているスペース）が未使用である限り、奇数ラウンドのはじめに食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
112043,WA043,WA043,4127,運搬人,Porter,3,,,アクションスペースにある同種の建築資材4つ以上を取るたび、追加でその建築資材1と食料1を得る。,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,1
